"origin","fin_condition","scale_cleanliness","confidence(0)","confidence(1)","prediction(competition_status)"
3.0,1.0,0.31700371378820424,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,0.8642066560240524,0.9190697674418604,0.08093023255813954,"0"
0.0,3.0,-0.09445896370696856,0.6625,0.3375,"0"
3.0,0.0,0.7019546208262141,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-0.9898498246135601,0.05260685767966181,0.9473931423203382,"1"
0.0,0.0,0.5195536400809312,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,0.03845337885160977,0.8854961832061069,0.11450381679389313,"0"
0.0,2.0,0.3841668656130176,0.6625,0.3375,"0"
1.0,2.0,-1.4310056850207555,0.05260685767966181,0.9473931423203382,"1"
2.0,0.0,1.675113341740484,0.9190697674418604,0.08093023255813954,"0"
2.0,2.0,-1.578411128762583,0.05260685767966181,0.9473931423203382,"1"
3.0,3.0,0.11657472913205043,0.8888888888888888,0.1111111111111111,"0"
2.0,2.0,-1.3246051129193408,0.05260685767966181,0.9473931423203382,"1"
1.0,2.0,-0.3822000457353798,0.13179571663920922,0.8682042833607908,"1"
0.0,0.0,0.8893044653901673,0.9190697674418604,0.08093023255813954,"0"
2.0,0.0,0.6316100565465408,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-1.3419261362846875,0.05260685767966181,0.9473931423203382,"1"
2.0,3.0,-1.2754699650053982,0.05260685767966181,0.9473931423203382,"1"
1.0,2.0,-1.119934244990041,0.05260685767966181,0.9473931423203382,"1"
1.0,2.0,-1.5815925412174427,0.05260685767966181,0.9473931423203382,"1"
1.0,2.0,-0.4214374660119813,0.13179571663920922,0.8682042833607908,"1"
3.0,1.0,0.8557228894777604,0.9190697674418604,0.08093023255813954,"0"
0.0,3.0,-0.2736785319973918,0.6625,0.3375,"0"
0.0,0.0,-0.3047856760004631,0.8854961832061069,0.11450381679389313,"0"
0.0,0.0,0.3972460057052183,0.9190697674418604,0.08093023255813954,"0"
1.0,1.0,1.4474656060816427,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,-0.23090620899316844,0.8854961832061069,0.11450381679389313,"0"
2.0,3.0,-0.8078023341410395,0.05260685767966181,0.9473931423203382,"1"
2.0,3.0,-0.8834492525121451,0.05260685767966181,0.9473931423203382,"1"
1.0,2.0,-0.9530868362462939,0.05260685767966181,0.9473931423203382,"1"
3.0,3.0,-1.2496651750937595,0.05260685767966181,0.9473931423203382,"1"
3.0,0.0,1.1766920571458162,0.9190697674418604,0.08093023255813954,"0"
3.0,3.0,1.7090484079256532,0.7424749163879598,0.25752508361204013,"0"
3.0,1.0,-1.0545385445290383,0.43243243243243246,0.5675675675675675,"1"
2.0,3.0,-0.8982958439681565,0.05260685767966181,0.9473931423203382,"1"
2.0,3.0,-1.0856456885321097,0.05260685767966181,0.9473931423203382,"1"
0.0,3.0,0.2551429160548235,0.6625,0.3375,"0"
1.0,2.0,-1.4592849068417297,0.05260685767966181,0.9473931423203382,"1"
2.0,2.0,-0.2068688704453405,0.13179571663920922,0.8682042833607908,"1"
2.0,3.0,-0.9205657311521737,0.05260685767966181,0.9473931423203382,"1"
2.0,2.0,-1.658653420679597,0.05260685767966181,0.9473931423203382,"1"
1.0,2.0,-0.8134581785052343,0.05260685767966181,0.9473931423203382,"1"
2.0,2.0,-1.170483353995032,0.05260685767966181,0.9473931423203382,"1"
0.0,1.0,-1.221032463000023,0.358974358974359,0.6410256410256411,"1"
2.0,2.0,-0.2591854308141424,0.13179571663920922,0.8682042833607908,"1"
1.0,2.0,-1.4819082842985092,0.05260685767966181,0.9473931423203382,"1"
1.0,2.0,0.8695090101154853,0.7424749163879598,0.25752508361204013,"0"
0.0,3.0,1.7762115597504669,0.8457142857142858,0.15428571428571428,"0"
3.0,0.0,1.6606202405572348,0.9190697674418604,0.08093023255813954,"0"
2.0,2.0,0.8804672085711128,0.7424749163879598,0.25752508361204013,"0"
0.0,1.0,1.2668320767001708,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-0.45572602246991234,0.13179571663920922,0.8682042833607908,"1"
0.0,1.0,0.6185309164543406,0.9190697674418604,0.08093023255813954,"0"
1.0,3.0,-1.5837134828540156,0.05260685767966181,0.9473931423203382,"1"
0.0,0.0,0.378864511521585,0.9190697674418604,0.08093023255813954,"0"
3.0,3.0,-0.7689184041372001,0.05260685767966181,0.9473931423203382,"1"
1.0,2.0,-1.176492688631989,0.05260685767966181,0.9473931423203382,"1"
1.0,3.0,-0.4256793492851273,0.13179571663920922,0.8682042833607908,"1"
2.0,3.0,-0.72826702276955,0.05260685767966181,0.9473931423203382,"1"
3.0,0.0,1.2293621077873802,0.9190697674418604,0.08093023255813954,"0"
3.0,2.0,0.2042403167770702,0.8888888888888888,0.1111111111111111,"0"
0.0,1.0,1.2145155163313692,0.9190697674418604,0.08093023255813954,"0"
3.0,1.0,0.467237079712129,0.9190697674418604,0.08093023255813954,"0"
1.0,0.0,-0.7696253846827245,0.12179487179487179,0.8782051282051282,"1"
2.0,3.0,-0.7848254664114981,0.05260685767966181,0.9473931423203382,"1"
1.0,1.0,-0.7908348010484552,0.12179487179487179,0.8782051282051282,"1"
3.0,3.0,-0.2856972012713056,0.3387096774193548,0.6612903225806451,"1"
1.0,2.0,-0.8297187310522944,0.05260685767966181,0.9473931423203382,"1"
2.0,2.0,0.8376948855668893,0.7424749163879598,0.25752508361204013,"0"
1.0,0.0,-1.3376842530115414,0.12179487179487179,0.8782051282051282,"1"
1.0,2.0,-1.6052763894925084,0.05260685767966181,0.9473931423203382,"1"
2.0,2.0,-1.0916550231690667,0.05260685767966181,0.9473931423203382,"1"
0.0,0.0,0.7189221539187982,0.9190697674418604,0.08093023255813954,"0"
3.0,2.0,-0.24186440744879573,0.3387096774193548,0.6612903225806451,"1"
0.0,2.0,0.15263073695379248,0.6625,0.3375,"0"
0.0,1.0,1.291222905520761,0.9190697674418604,0.08093023255813954,"0"
2.0,1.0,0.879053247480064,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,0.3629574492472873,0.9190697674418604,0.08093023255813954,"0"
2.0,2.0,0.388762239158926,0.13179571663920922,0.8682042833607908,"1"
2.0,3.0,-1.5137224088471048,0.05260685767966181,0.9473931423203382,"1"
1.0,3.0,-1.4447918056584805,0.05260685767966181,0.9473931423203382,"1"
2.0,2.0,-0.5108705050208119,0.13179571663920922,0.8682042833607908,"1"
2.0,2.0,-1.3846984592889107,0.05260685767966181,0.9473931423203382,"1"
0.0,3.0,0.45309746880164203,0.8457142857142858,0.15428571428571428,"0"
2.0,1.0,1.554573158728582,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,0.3357386982445996,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,1.272841411337128,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,0.44037181898220373,0.9190697674418604,0.08093023255813954,"0"
2.0,3.0,-1.1171063228079434,0.05260685767966181,0.9473931423203382,"1"
2.0,2.0,-1.3012747549170371,0.05260685767966181,0.9473931423203382,"1"
2.0,0.0,-0.2584784502686182,0.43661971830985913,0.5633802816901409,"1"
3.0,0.0,1.8066117232080139,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-1.2083068131805847,0.05260685767966181,0.9473931423203382,"1"
3.0,1.0,0.9851003293087167,0.9190697674418604,0.08093023255813954,"0"
3.0,1.0,0.8670345782061498,0.9190697674418604,0.08093023255813954,"0"
1.0,3.0,-0.780583583138352,0.05260685767966181,0.9473931423203382,"1"
1.0,0.0,-0.04002146170159349,0.43661971830985913,0.5633802816901409,"1"
0.0,1.0,0.35270623133718393,0.9190697674418604,0.08093023255813954,"0"
2.0,2.0,-0.5366752949324506,0.13179571663920922,0.8682042833607908,"1"
3.0,0.0,0.15050979531721934,0.9190697674418604,0.08093023255813954,"0"
1.0,3.0,-1.4189870157468418,0.05260685767966181,0.9473931423203382,"1"
1.0,2.0,1.5252334660893216,0.7424749163879598,0.25752508361204013,"0"
2.0,0.0,0.5658608658127761,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,1.3396510728891793,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-0.8254768477791483,0.05260685767966181,0.9473931423203382,"1"
3.0,0.0,1.0745333683175473,0.9190697674418604,0.08093023255813954,"0"
2.0,2.0,-0.7501834196808048,0.05260685767966181,0.9473931423203382,"1"
0.0,3.0,0.9843933487631925,0.8457142857142858,0.15428571428571428,"0"
2.0,3.0,-1.5112479769377696,0.05260685767966181,0.9473931423203382,"1"
0.0,0.0,0.40855769443360795,0.9190697674418604,0.08093023255813954,"0"
3.0,2.0,0.2717569588746457,0.0,1.0,"1"
0.0,1.0,1.2682460377912197,0.9190697674418604,0.08093023255813954,"0"
1.0,3.0,-0.72826702276955,0.05260685767966181,0.9473931423203382,"1"
2.0,1.0,-0.6349455907603355,0.12179487179487179,0.8782051282051282,"1"
1.0,3.0,-1.126650560172522,0.05260685767966181,0.9473931423203382,"1"
0.0,1.0,-0.1450080727119597,0.8854961832061069,0.11450381679389313,"0"
3.0,1.0,0.3990134570690291,0.9190697674418604,0.08093023255813954,"0"
2.0,0.0,1.5945175595507084,0.9190697674418604,0.08093023255813954,"0"
2.0,3.0,-1.3323818989201086,0.05260685767966181,0.9473931423203382,"1"
0.0,3.0,0.5404095661738995,0.8457142857142858,0.15428571428571428,"0"
0.0,0.0,0.8281506482023107,0.9190697674418604,0.08093023255813954,"0"
1.0,1.0,0.44956256607402023,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-0.8205279839604779,0.05260685767966181,0.9473931423203382,"1"
0.0,1.0,0.2554964063275856,0.9190697674418604,0.08093023255813954,"0"
2.0,3.0,-0.6893830927657106,0.05260685767966181,0.9473931423203382,"1"
2.0,3.0,-1.4713035761156437,0.05260685767966181,0.9473931423203382,"1"
0.0,1.0,0.374622628248439,0.9190697674418604,0.08093023255813954,"0"
1.0,3.0,-1.188511357905903,0.05260685767966181,0.9473931423203382,"1"
0.0,1.0,0.7804294613794172,0.9190697674418604,0.08093023255813954,"0"
1.0,0.0,-0.9184447895156006,0.12179487179487179,0.8782051282051282,"1"
2.0,2.0,0.03951384966989609,0.13179571663920922,0.8682042833607908,"1"
1.0,2.0,-0.7059971355855328,0.05260685767966181,0.9473931423203382,"1"
2.0,1.0,1.045900656223811,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-1.6830442495001872,0.15789473684210525,0.8421052631578947,"1"
0.0,1.0,0.47466037544013473,0.9190697674418604,0.08093023255813954,"0"
2.0,1.0,1.2300690883329048,0.9190697674418604,0.08093023255813954,"0"
3.0,1.0,-0.4175490730115974,0.8288288288288288,0.17117117117117117,"0"
0.0,1.0,0.7051360332810733,0.9190697674418604,0.08093023255813954,"0"
1.0,0.0,-0.9679334277023052,0.12179487179487179,0.8782051282051282,"1"
2.0,2.0,-1.1591716652666424,0.05260685767966181,0.9473931423203382,"1"
2.0,0.0,0.46546962834831823,0.9190697674418604,0.08093023255813954,"0"
1.0,3.0,-1.0651432527119036,0.05260685767966181,0.9473931423203382,"1"
2.0,2.0,-0.24787374208575277,0.13179571663920922,0.8682042833607908,"1"
0.0,0.0,-0.4514841391967663,0.8854961832061069,0.11450381679389313,"0"
1.0,1.0,-0.9527333459735317,0.12179487179487179,0.8782051282051282,"1"
2.0,0.0,-0.45643300301543654,0.43661971830985913,0.5633802816901409,"1"
0.0,0.0,0.44850209525573365,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,1.1484128353248422,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,0.09783974467565532,0.8854961832061069,0.11450381679389313,"0"
1.0,0.0,1.0540309324973411,0.9190697674418604,0.08093023255813954,"0"
3.0,1.0,1.3587395476183368,0.9190697674418604,0.08093023255813954,"0"
1.0,0.0,1.7521742212026385,0.9190697674418604,0.08093023255813954,"0"
1.0,0.0,0.32478049978897205,0.9190697674418604,0.08093023255813954,"0"
3.0,0.0,0.24595216896300695,0.9190697674418604,0.08093023255813954,"0"
2.0,3.0,-1.1439715835378688,0.05260685767966181,0.9473931423203382,"1"
3.0,0.0,0.28518958923960847,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,0.44001832870944163,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,0.44602766334639843,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,1.7885837192971428,0.9190697674418604,0.08093023255813954,"0"
3.0,0.0,-0.7993185675947473,0.43243243243243246,0.5675675675675675,"1"
1.0,2.0,-0.945310050245526,0.05260685767966181,0.9473931423203382,"1"
2.0,3.0,-1.4430243542946697,0.05260685767966181,0.9473931423203382,"1"
1.0,3.0,-1.2302232100918395,0.05260685767966181,0.9473931423203382,"1"
2.0,2.0,-1.411917210291598,0.05260685767966181,0.9473931423203382,"1"
1.0,3.0,-1.3641960234687045,0.05260685767966181,0.9473931423203382,"1"
0.0,1.0,0.5400560759011374,0.9190697674418604,0.08093023255813954,"0"
0.0,2.0,0.08935597812936302,0.6625,0.3375,"0"
0.0,2.0,-1.6752674634994194,0.5,0.5,"0"
0.0,3.0,-0.3839674970991906,0.6625,0.3375,"0"
1.0,3.0,-1.3224841712827675,0.05260685767966181,0.9473931423203382,"1"
0.0,0.0,-0.5992430732113557,0.8854961832061069,0.11450381679389313,"0"
2.0,2.0,0.6913499126433484,0.7424749163879598,0.25752508361204013,"0"
1.0,3.0,-0.9410681669723798,0.05260685767966181,0.9473931423203382,"1"
1.0,3.0,-0.5200612521126283,0.13179571663920922,0.8682042833607908,"1"
0.0,0.0,0.555609647902673,0.9190697674418604,0.08093023255813954,"0"
3.0,0.0,0.5064744999887305,0.9190697674418604,0.08093023255813954,"0"
2.0,2.0,-1.005403396615096,0.05260685767966181,0.9473931423203382,"1"
3.0,3.0,-0.3136229328195175,0.3387096774193548,0.6612903225806451,"1"
0.0,0.0,0.05082553839828573,0.8854961832061069,0.11450381679389313,"0"
2.0,2.0,-1.0746874900764822,0.05260685767966181,0.9473931423203382,"1"
3.0,1.0,-0.021639967517960237,0.8288288288288288,0.17117117117117117,"0"
3.0,0.0,0.9041510568461787,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,-0.5691964000265708,0.8854961832061069,0.11450381679389313,"0"
2.0,2.0,-0.776695190137968,0.05260685767966181,0.9473931423203382,"1"
3.0,2.0,1.4428702325357345,0.7424749163879598,0.25752508361204013,"0"
3.0,0.0,1.072412426680974,0.9190697674418604,0.08093023255813954,"0"
0.0,2.0,0.1116258653133802,0.6625,0.3375,"0"
0.0,0.0,-0.5787406373911496,0.8854961832061069,0.11450381679389313,"0"
0.0,2.0,0.730233842647188,0.8457142857142858,0.15428571428571428,"0"
1.0,2.0,-1.5603831248517122,0.05260685767966181,0.9473931423203382,"1"
1.0,3.0,-1.4649407512059245,0.05260685767966181,0.9473931423203382,"1"
3.0,0.0,1.4743308668115682,0.9190697674418604,0.08093023255813954,"0"
0.0,3.0,1.4308515632618206,0.8457142857142858,0.15428571428571428,"0"
2.0,1.0,-0.8739050151475664,0.12179487179487179,0.8782051282051282,"1"
1.0,2.0,-0.7576067154088105,0.05260685767966181,0.9473931423203382,"1"
1.0,1.0,-0.8633003069647011,0.12179487179487179,0.8782051282051282,"1"
0.0,0.0,1.2922833763390476,0.9190697674418604,0.08093023255813954,"0"
1.0,3.0,-0.14889646571234363,0.13179571663920922,0.8682042833607908,"1"
3.0,1.0,1.2265341856052827,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,0.6828661460970564,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,0.9299558467578172,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-1.6699651094079866,0.05260685767966181,0.9473931423203382,"1"
1.0,3.0,-1.2514326264575704,0.05260685767966181,0.9473931423203382,"1"
0.0,0.0,1.1777525279641026,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,0.5602050214485814,0.9190697674418604,0.08093023255813954,"0"
1.0,3.0,-0.45961441547029624,0.13179571663920922,0.8682042833607908,"1"
3.0,1.0,1.3580325670728122,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,1.2381993646064346,0.9190697674418604,0.08093023255813954,"0"
2.0,2.0,-1.6833977397729492,0.15789473684210525,0.8421052631578947,"1"
2.0,3.0,-1.1934602217245733,0.05260685767966181,0.9473931423203382,"1"
1.0,2.0,-0.264487784905575,0.13179571663920922,0.8682042833607908,"1"
1.0,0.0,1.4534749407185998,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,1.3403580534347035,0.9190697674418604,0.08093023255813954,"0"
1.0,0.0,-1.0191895172528207,0.12179487179487179,0.8782051282051282,"1"
0.0,0.0,1.4753913376298549,0.9190697674418604,0.08093023255813954,"0"
3.0,0.0,1.118366162140057,0.9190697674418604,0.08093023255813954,"0"
1.0,3.0,-1.6356765529500557,0.05260685767966181,0.9473931423203382,"1"
2.0,2.0,-1.3401586849208764,0.05260685767966181,0.9473931423203382,"1"
0.0,0.0,0.7433129827393883,0.9190697674418604,0.08093023255813954,"0"
2.0,3.0,-0.4111862481018782,0.13179571663920922,0.8682042833607908,"1"
3.0,2.0,1.5899221860047996,0.7424749163879598,0.25752508361204013,"0"
0.0,0.0,0.22050086932413032,0.9190697674418604,0.08093023255813954,"0"
0.0,2.0,-0.776695190137968,0.16891891891891891,0.831081081081081,"1"
2.0,0.0,1.0455471659510491,0.9190697674418604,0.08093023255813954,"0"
0.0,2.0,-0.4751679874718319,0.6625,0.3375,"0"
0.0,1.0,0.21625898605098406,0.9190697674418604,0.08093023255813954,"0"
3.0,0.0,0.48243716144090254,0.9190697674418604,0.08093023255813954,"0"
3.0,1.0,-0.025528360518344152,0.8288288288288288,0.17117117117117117,"0"
0.0,0.0,1.5050845205418777,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-0.7904813107756928,0.05260685767966181,0.9473931423203382,"1"
1.0,0.0,-1.2956189105528422,0.12179487179487179,0.8782051282051282,"1"
0.0,0.0,0.31877116515201526,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-0.3963396566458668,0.13179571663920922,0.8682042833607908,"1"
1.0,3.0,-0.8742585054203286,0.05260685767966181,0.9473931423203382,"1"
3.0,0.0,0.5488933327201917,0.9190697674418604,0.08093023255813954,"0"
0.0,3.0,-1.5031177006642393,0.16891891891891891,0.831081081081081,"1"
2.0,1.0,1.2678925475184575,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,-0.9477844821548611,0.358974358974359,0.6410256410256411,"1"
0.0,1.0,1.8359514158472745,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,1.3191486370689731,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,0.3884087488861639,0.9190697674418604,0.08093023255813954,"0"
1.0,0.0,-0.14359411162091104,0.43661971830985913,0.5633802816901409,"1"
3.0,1.0,1.5337172326356137,0.9190697674418604,0.08093023255813954,"0"
3.0,3.0,-0.6911505441295215,0.05260685767966181,0.9473931423203382,"1"
2.0,3.0,-0.9064261202416867,0.05260685767966181,0.9473931423203382,"1"
0.0,3.0,1.147705854779318,0.8457142857142858,0.15428571428571428,"0"
1.0,2.0,-0.49849834547413563,0.13179571663920922,0.8682042833607908,"1"
1.0,1.0,-1.0032824549785229,0.12179487179487179,0.8782051282051282,"1"
0.0,0.0,-0.22913875762935743,0.8854961832061069,0.11450381679389313,"0"
0.0,1.0,-0.4115397383746403,0.8854961832061069,0.11450381679389313,"0"
0.0,1.0,-0.10789159407193108,0.8854961832061069,0.11450381679389313,"0"
2.0,1.0,0.5163722276260715,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-1.4914525216630876,0.05260685767966181,0.9473931423203382,"1"
3.0,0.0,0.47006500189422634,0.9190697674418604,0.08093023255813954,"0"
2.0,3.0,-0.29276700672654926,0.13179571663920922,0.8682042833607908,"1"
0.0,0.0,1.1887107264197303,0.9190697674418604,0.08093023255813954,"0"
1.0,3.0,-0.9757102137030731,0.05260685767966181,0.9473931423203382,"1"
1.0,1.0,0.6750893600962885,0.9190697674418604,0.08093023255813954,"0"
3.0,0.0,0.897434741663697,0.9190697674418604,0.08093023255813954,"0"
2.0,3.0,-0.43133519364932227,0.13179571663920922,0.8682042833607908,"1"
3.0,0.0,0.6270146830006327,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,-1.4401964321125724,0.358974358974359,0.6410256410256411,"1"
3.0,0.0,0.3551806632465192,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,-0.23479460199355237,0.8854961832061069,0.11450381679389313,"0"
3.0,1.0,1.1487663255976044,0.9190697674418604,0.08093023255813954,"0"
3.0,1.0,0.9847468390359548,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,1.195780531874974,0.9190697674418604,0.08093023255813954,"0"
0.0,3.0,-0.10117527888944983,0.6625,0.3375,"0"
3.0,0.0,0.6142890331811943,0.9190697674418604,0.08093023255813954,"0"
3.0,2.0,-1.445852276476767,0.05260685767966181,0.9473931423203382,"1"
3.0,0.0,1.2731949016098902,0.9190697674418604,0.08093023255813954,"0"
0.0,1.0,0.240296324598812,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,1.1003381582291862,0.9190697674418604,0.08093023255813954,"0"
3.0,0.0,1.1441709520516958,0.9190697674418604,0.08093023255813954,"0"
2.0,2.0,-1.6038624284014595,0.05260685767966181,0.9473931423203382,"1"
2.0,1.0,-0.13581732562014295,0.43661971830985913,0.5633802816901409,"1"
1.0,2.0,-1.1535158209024474,0.05260685767966181,0.9473931423203382,"1"
0.0,0.0,-0.25246911563166113,0.8854961832061069,0.11450381679389313,"0"
1.0,3.0,-0.5243031353857743,0.13179571663920922,0.8682042833607908,"1"
1.0,3.0,-1.4334801169300908,0.05260685767966181,0.9473931423203382,"1"
0.0,3.0,-0.5596521626619919,0.6625,0.3375,"0"
1.0,2.0,-1.408028817291214,0.05260685767966181,0.9473931423203382,"1"
0.0,3.0,-0.7314484352244096,0.16891891891891891,0.831081081081081,"1"
3.0,0.0,1.4502935282637401,0.9190697674418604,0.08093023255813954,"0"
3.0,2.0,0.9136952942107573,0.7424749163879598,0.25752508361204013,"0"
0.0,1.0,0.588130752996793,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-1.0700921165305741,0.05260685767966181,0.9473931423203382,"1"
1.0,2.0,-0.7275600422240255,0.05260685767966181,0.9473931423203382,"1"
0.0,2.0,-1.5374062571221707,0.16891891891891891,0.831081081081081,"1"
2.0,2.0,0.3922971418865478,0.13179571663920922,0.8682042833607908,"1"
1.0,2.0,-0.023407418881771017,0.13179571663920922,0.8682042833607908,"1"
0.0,1.0,0.3671993325204333,0.9190697674418604,0.08093023255813954,"0"
0.0,3.0,-0.9421286377906664,0.16891891891891891,0.831081081081081,"1"
3.0,0.0,-0.2574179794503316,0.8288288288288288,0.17117117117117117,"0"
0.0,0.0,0.08582107540174122,0.8854961832061069,0.11450381679389313,"0"
0.0,1.0,-1.285367692642739,0.358974358974359,0.6410256410256411,"1"
3.0,0.0,1.383130376438927,0.9190697674418604,0.08093023255813954,"0"
1.0,3.0,-1.0110592409792907,0.05260685767966181,0.9473931423203382,"1"
0.0,2.0,1.0819566640455531,0.8457142857142858,0.15428571428571428,"0"
0.0,1.0,0.011234627848922114,0.8854961832061069,0.11450381679389313,"0"
2.0,2.0,-0.8141651590507587,0.05260685767966181,0.9473931423203382,"1"
1.0,1.0,-0.44688876565085794,0.43661971830985913,0.5633802816901409,"1"
2.0,2.0,-0.9785381358851705,0.05260685767966181,0.9473931423203382,"1"
2.0,1.0,-1.5027642103914773,0.12179487179487179,0.8782051282051282,"1"
0.0,0.0,0.22403577205175212,0.9190697674418604,0.08093023255813954,"0"
2.0,2.0,-1.0142406534341504,0.05260685767966181,0.9473931423203382,"1"
0.0,3.0,-1.1291249920818573,0.16891891891891891,0.831081081081081,"1"
0.0,3.0,-0.5879313844829661,0.6625,0.3375,"0"
1.0,2.0,-1.6261323155854768,0.05260685767966181,0.9473931423203382,"1"
2.0,3.0,-1.604215918674222,0.05260685767966181,0.9473931423203382,"1"
1.0,1.0,1.596638501187281,0.9190697674418604,0.08093023255813954,"0"
0.0,0.0,0.16747732840980392,0.9190697674418604,0.08093023255813954,"0"
2.0,0.0,-0.36063713909688705,0.43661971830985913,0.5633802816901409,"1"
1.0,2.0,1.2661250961546466,0.7424749163879598,0.25752508361204013,"0"
0.0,0.0,0.17878901713819356,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-1.3444005681940225,0.05260685767966181,0.9473931423203382,"1"
0.0,1.0,-0.34331611573154036,0.8854961832061069,0.11450381679389313,"0"
0.0,0.0,1.6599132600117106,0.9190697674418604,0.08093023255813954,"0"
2.0,2.0,0.7588665547409243,0.7424749163879598,0.25752508361204013,"0"
2.0,3.0,-1.6119927046749898,0.05260685767966181,0.9473931423203382,"1"
0.0,0.0,1.1576035824166588,0.9190697674418604,0.08093023255813954,"0"
2.0,3.0,-0.885216703875956,0.05260685767966181,0.9473931423203382,"1"
1.0,3.0,-0.7809370734111142,0.05260685767966181,0.9473931423203382,"1"
0.0,1.0,0.822494803838116,0.9190697674418604,0.08093023255813954,"0"
2.0,2.0,-0.6932714857660945,0.05260685767966181,0.9473931423203382,"1"
1.0,2.0,-0.5988895829385936,0.13179571663920922,0.8682042833607908,"1"
3.0,0.0,0.2303985969614713,0.9190697674418604,0.08093023255813954,"0"
3.0,3.0,1.1222545551404413,0.7424749163879598,0.25752508361204013,"0"
0.0,3.0,-0.04214240333816638,0.6625,0.3375,"0"
2.0,2.0,-1.3405121751936386,0.05260685767966181,0.9473931423203382,"1"
1.0,3.0,-1.3125864436454266,0.05260685767966181,0.9473931423203382,"1"
0.0,1.0,0.358715565974141,0.9190697674418604,0.08093023255813954,"0"
0.0,2.0,1.2495110533348244,0.8457142857142858,0.15428571428571428,"0"
0.0,1.0,0.31912465542477736,0.9190697674418604,0.08093023255813954,"0"
1.0,3.0,-1.1096830270799378,0.05260685767966181,0.9473931423203382,"1"
2.0,3.0,-1.0064638674333823,0.05260685767966181,0.9473931423203382,"1"
1.0,0.0,0.676503321187337,0.9190697674418604,0.08093023255813954,"0"
1.0,3.0,-0.10965904543574212,0.13179571663920922,0.8682042833607908,"1"
3.0,0.0,1.4467586255361184,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-1.1149853811713704,0.05260685767966181,0.9473931423203382,"1"
1.0,3.0,0.43118107189038724,0.13179571663920922,0.8682042833607908,"1"
2.0,2.0,-1.484029225935082,0.05260685767966181,0.9473931423203382,"1"
0.0,0.0,-0.5366752949324506,0.8854961832061069,0.11450381679389313,"0"
2.0,3.0,-0.7791696220473032,0.05260685767966181,0.9473931423203382,"1"
2.0,3.0,-1.0322686573450213,0.05260685767966181,0.9473931423203382,"1"
2.0,2.0,-0.030477224337014636,0.13179571663920922,0.8682042833607908,"1"
3.0,1.0,0.8348669633847919,0.9190697674418604,0.08093023255813954,"0"
2.0,1.0,1.786816267933332,0.9190697674418604,0.08093023255813954,"0"
2.0,3.0,-1.2220929338183097,0.05260685767966181,0.9473931423203382,"1"
3.0,3.0,-0.0018445122432783048,0.3387096774193548,0.6612903225806451,"1"
1.0,0.0,0.026081219304933564,0.43661971830985913,0.5633802816901409,"1"
0.0,1.0,-0.3772511819167093,0.8854961832061069,0.11450381679389313,"0"
3.0,3.0,0.14485395095302467,0.8888888888888888,0.1111111111111111,"0"
1.0,1.0,-0.2535295864499477,0.43661971830985913,0.5633802816901409,"1"
0.0,1.0,0.28872449196723027,0.9190697674418604,0.08093023255813954,"0"
1.0,2.0,-0.7791696220473032,0.05260685767966181,0.9473931423203382,"1"
3.0,1.0,0.531572309354845,0.9190697674418604,0.08093023255813954,"0"
